#OK
#SQL= select h.bdmId, h.axis1_x, h.axis1_y , h.axis1_z, h.Mtot, h.Mvir, h.x, h.y, h.z, h.np from miniMDR1..BDMV h where h.snapnum = 85
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-24 20:21:25.629 CEST
#QUERYTIME 73 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,axis1_x,axis1_y,axis1_z,Mtot,Mvir,x,y,z,np
8512162238,-0.6084,0.7329,0.3045,3.64200002E11,3.64200002E11,360.8625,488.5723,856.381,42
8512162260,0.835,-0.1097,-0.5392,1.26599994E12,5.9839998E11,375.0565,431.5373,857.4969,69
8512162261,0.894,-0.2574,-0.3666,3.81600006E11,3.81600006E11,387.6158,428.9037,860.0195,44
8512162262,0.9061,0.2076,-0.3687,2.51500003E11,2.51500003E11,391.1099,427.1602,859.3729,29
8512162265,0.0974,0.9112,0.4003,3.98900003E11,3.64200002E11,391.7261,431.0707,859.8284,42
8512162270,-0.4609,0.8731,0.1592,5.8970001E11,4.68300005E11,342.6612,424.9381,852.1887,54
8512162279,-0.7061,0.5568,0.4374,5.03000007E11,4.68300005E11,347.2855,428.5096,852.8841,54
8512162280,0.9657,0.1064,0.237,2.09000006E12,2.06399996E12,366.9217,432.3782,858.6738,238
8512162281,-0.624,0.7813,0.0134,4.42300006E11,3.90200001E11,387.2095,434.2684,860.7078,45
8512162287,0.773,0.13,0.6209,5.29000006E11,5.29000006E11,341.9741,441.5728,850.1223,61
8512162288,0.9648,-0.078,0.2512,5.11700009E11,5.11700009E11,388.8952,438.7982,860.3477,59
8512162293,0.165,0.9717,0.169,6.1569997E11,5.9839998E11,382.8916,444.2096,857.9005,69
8512162296,0.9541,-0.2767,-0.115,3.2259999E12,3.08699988E12,332.2426,447.4613,843.4457,356
8512162297,0.2301,0.1818,0.956,2.688E11,2.60200006E11,358.2764,448.0036,855.8883,30
8512162298,-0.2171,0.8306,-0.5128,1.24900003E12,8.3250001E11,359.2424,446.7782,856.3085,96
8512162299,0.0348,-0.6524,0.7571,2.16800002E11,2.16800002E11,370.2533,445.3203,864.2986,25
8512162300,-0.3756,0.8229,0.4264,6.417E11,6.3309998E11,380.0013,446.5721,859.5653,73
8512162303,0.1892,0.9341,0.3027,8.5849997E11,4.07600005E11,358.4167,449.2831,855.246,47
8512162310,0.6192,-0.3096,0.7216,5.29000006E11,5.29000006E11,337.5433,458.2825,847.7333,61
8512162311,0.6827,-0.3693,0.6305,2.77500002E11,2.77500002E11,372.2594,457.3362,865.2101,32
8512162315,0.2644,-0.7008,0.6625,4.85600002E11,4.68300005E11,351.2933,460.93,858.7787,54
8512162316,0.9183,-0.3921,-0.0538,1.46599995E12,9.2789998E11,380.8152,459.9056,861.0128,107
8512162317,-0.0042,0.3226,0.9465,2.5580001E12,2.10699996E12,389.5271,461.2331,862.2083,243
8512162318,0.9436,-0.3215,0.0794,3.81600006E11,2.34200007E11,389.7604,460.7531,861.2753,27
8512162322,0.4572,-0.6898,0.5614,4.85600002E11,4.85600002E11,388.7847,463.8876,866.2255,56
8512162325,-0.6016,-0.1428,0.7859,3.72900004E11,3.72900004E11,352.5853,464.831,857.4352,43
8512162326,0.6758,-0.169,0.7174,1.02299999E12,1.02299999E12,363.9771,468.8141,858.4916,118
8512162327,0.4011,0.2439,0.883,2.60200006E11,2.51500003E11,380.3052,465.348,863.1558,29
8512162334,0.785,0.5734,0.2346,3.295E11,3.295E11,379.9446,468.2457,863.3546,38
8512162335,-0.0699,0.9042,0.4213,5.1949999E12,7.2850001E11,390.4136,465.3764,868.1949,84
8512162336,-0.038,0.2403,0.97,3.26100006E13,2.94600007E13,390.3583,465.5539,866.3235,3397
8512162343,0.9242,0.3713,-0.0896,3.90200001E11,3.72900004E11,391.9353,466.7768,862.8642,43
8512162346,0.9916,0.0795,0.102,6.5039997E11,5.8099997E11,376.3581,471.0206,857.6017,67
8512162349,-0.2021,0.736,0.6461,3.55600007E11,3.55600007E11,367.7475,475.6125,858.7348,41
8512162354,0.9431,-0.3068,0.1281,2.86200005E11,2.688E11,336.0392,480.492,850.9168,31
8512162361,-0.486,0.7549,0.4404,9.3660001E11,9.3660001E11,337.7112,484.2148,853.235,108
8512162362,0.2188,0.7615,-0.6102,2.34200007E11,2.34200007E11,341.2541,484.9407,852.4545,27
8512162363,0.2268,0.9142,0.3359,3.55600007E11,3.55600007E11,342.027,484.692,852.1468,41
8512162366,0.9828,0.0762,0.1683,2.25500004E11,2.25500004E11,349.8327,490.1725,854.9076,26
8512162367,0.764,-0.6452,-0.0044,7.1110001E11,6.9380001E11,371.7789,476.5002,862.7783,80
8512162371,0.623,0.6369,0.4541,2.081E11,2.081E11,390.3541,479.4612,856.694,24
8512162405,0.052,0.9816,0.1839,3.81600006E11,3.81600006E11,387.3137,421.7516,858.2414,44
8512162407,0.8983,0.0146,-0.4392,7.1110001E11,7.1110001E11,369.5809,422.3864,856.2849,82
8512162408,0.8927,-0.4357,0.1149,7.8050001E11,4.42300006E11,376.3966,430.322,858.9036,51
8512162414,0.5734,0.6915,-0.4394,4.77000008E11,3.98900003E11,378.8475,431.3908,860.1766,46
8512162419,0.1031,0.5783,0.8093,2.94799999E11,2.94799999E11,346.7494,426.4397,854.2285,34
8512162425,0.7529,0.3112,-0.5799,1.90800003E11,1.90800003E11,342.0305,441.59,850.1378,22
8512162426,0.8787,0.389,0.2766,4.16300007E11,4.16300007E11,387.7497,436.8655,859.4017,48
8512162431,0.7632,0.5995,0.241,2.03799999E12,8.4990001E11,334.4385,447.0705,844.7156,98
8512162432,0.7966,0.2098,0.5669,4.16300007E11,4.16300007E11,362.3279,442.9038,860.0587,48
8512162433,0.3396,0.6742,0.6558,2.15900003E12,3.64200002E11,375.5823,430.8748,858.2798,42
8512162443,0.9865,0.1492,0.0668,2.47999994E12,5.8970001E11,372.0369,447.5426,867.0905,68
8512162444,0.5387,0.8334,0.1234,2.74900006E12,2.7139999E12,378.6585,454.5396,864.0526,313
8512162445,-0.0403,0.6533,0.756,4.59600003E11,3.38200003E11,383.346,460.418,863.2558,39
8512162446,0.7699,-0.4371,0.465,4.51000009E11,4.51000009E11,394.0086,456.8971,860.5759,52
8512162453,0.9241,0.361,0.1255,2.16800002E11,1.99500005E11,348.6424,452.6041,853.8672,23
8512162454,0.9701,0.0565,-0.2362,1.82099994E12,1.74300004E12,348.673,452.609,853.8616,201
8512162455,-0.6129,0.7899,-0.0186,2.34200007E11,2.34200007E11,363.0971,454.7481,862.9082,27
8512162456,0.8348,0.0752,-0.5454,1.60400002E12,7.2850001E11,379.1752,455.9673,864.3996,84
8512162457,0.318,0.1053,0.9422,2.80499994E13,7.4580001E11,385.6098,461.8866,864.6932,86
8512162458,0.3241,0.5726,-0.753,2.77500002E11,2.51500003E11,384.7815,460.7257,863.2377,29
8512162460,0.8521,0.4851,-0.1967,4.16300007E11,4.16300007E11,368.3604,456.7634,865.848,48
8512162464,-0.152,-0.1533,0.9764,1.53500005E12,1.51800001E12,334.2865,464.4566,850.0798,175
8512162465,0.6663,-0.2637,0.6975,6.8509997E11,6.8509997E11,364.6245,458.0126,864.1027,79
8512162466,0.6395,0.7625,0.0981,3.81600006E11,3.72900004E11,373.0564,457.1952,864.4275,43
8512162471,0.8738,0.1218,0.4708,7.076E12,6.9460002E12,353.705,461.9034,860.0073,801
8512162472,0.8749,-0.3313,0.3532,6.1570002E12,6.1219998E12,351.8165,465.0885,856.9034,706
8512162473,-0.404,-0.2282,0.8858,1.82100001E11,1.82100001E11,369.2437,466.1516,860.4205,21
8512162476,-0.3553,0.6218,0.6979,1.37000006E12,1.37000006E12,335.5974,471.8936,852.8893,158
8512162477,0.2292,-0.458,0.8589,1.73399998E11,1.73399998E11,378.848,469.9138,865.167,20
8512162480,0.0835,0.9493,0.3029,6.6779998E11,6.417E11,338.4495,471.3368,853.05,74
8512162481,0.8465,0.5259,0.0831,3.46900005E11,3.46900005E11,366.9417,472.1006,858.9917,40
8512162482,0.6727,-0.3493,0.6523,7.3709997E11,7.1979998E11,381.9174,466.0995,864.9313,83
8512162486,0.4515,-0.7431,0.494,3.20900006E11,3.12200004E11,369.9042,474.4149,860.4532,36
8512162487,-0.635,-0.0372,0.7716,1.04599996E13,2.73200002E12,389.9445,465.6245,866.3068,315
8512162494,0.4218,0.8731,-0.2444,3.46900005E11,3.20900006E11,373.9802,474.4426,861.8859,37
8512162500,-0.3137,0.9234,0.2213,3.98900003E11,3.98900003E11,356.3011,481.6337,856.0135,46
8512162501,0.5976,0.7973,-0.0848,8.8460001E11,8.5849997E11,373.5522,473.8776,861.9653,99
8512162502,0.6771,0.7214,-0.1453,4.51000009E11,4.42300006E11,374.8199,473.571,862.2935,51
8512162503,0.4383,0.7907,-0.4275,1.92499994E12,1.89899997E12,385.8964,471.8134,865.2299,219
8512162508,0.877,0.4374,0.1991,1.02299999E12,1.00600001E12,345.0606,483.765,852.2458,116
8512162510,0.1878,0.6736,-0.7148,4.85600002E11,4.85600002E11,333.7993,487.9369,852.1021,56
8512162511,-0.6082,0.6444,0.4635,3.295E11,3.295E11,349.7381,487.7553,853.8597,38
8512162512,0.171,0.9376,0.3029,2.25500004E11,2.25500004E11,368.7008,481.0022,859.9184,26
8512162513,-0.653,0.3798,0.6552,5.20300003E11,5.11700009E11,368.7332,484.681,859.9556,59
8512162514,-0.4711,-0.1074,0.8755,3.20900006E11,3.20900006E11,373.5661,479.8298,858.8328,37
8512162537,-0.4543,0.8542,0.2529,7.6320001E11,6.3309998E11,375.8158,430.6349,857.647,73
8512162539,0.8332,0.5519,0.035,5.11700009E11,5.11700009E11,365.3819,420.5555,857.4338,59
8512162540,-0.2346,0.9697,-0.0689,1.43499995E13,1.242E13,377.0303,429.8885,858.921,1432
8512162541,-0.65,0.1348,0.7479,3.98900003E11,3.98900003E11,388.7639,425.8645,860.9791,46
8512162543,0.8182,0.4503,0.3574,2.86200005E11,2.51500003E11,348.7973,422.8055,855.6877,29
8512162544,-0.2744,0.9408,-0.1991,1.21200003E13,1.19799997E13,378.3551,431.5158,860.0019,1382
8512162545,0.4296,-0.7289,0.5331,5.29000006E11,5.29000006E11,380.9374,431.4388,861.1039,61
8512162546,0.5452,0.8361,0.0604,2.42800001E11,2.34200007E11,392.4457,431.149,859.2241,27
8512162554,0.4835,0.4699,-0.7385,2.51500003E11,2.51500003E11,356.5014,432.1838,857.3608,29
8512162557,0.2422,0.7618,0.6008,3.72900004E11,3.72900004E11,391.004,439.623,860.8929,43
8512162562,0.3733,0.5947,0.712,3.64200002E11,3.64200002E11,365.225,442.5437,865.4838,42
8512162564,0.3308,0.8885,0.3179,4.449E12,9.7130001E11,372.1404,447.6219,866.9054,112
8512162565,0.4738,0.7912,0.3866,3.38200003E11,3.20900006E11,380.5035,446.7012,859.4869,37
8512162568,0.8901,-0.3082,-0.3358,4.7520002E12,4.5789998E12,345.7193,451.2879,853.1984,528
8512162569,0.1647,0.4888,0.8567,1.11899994E12,8.8460001E11,384.1123,461.5525,863.567,102
8512162570,0.4431,0.6106,0.6564,4.07600005E11,4.07600005E11,388.8983,460.2682,860.8282,47
8512162577,0.3461,0.5431,0.765,3.03500001E11,3.03500001E11,339.243,457.6085,849.8517,35
8512162578,0.7082,0.0927,-0.6999,1.15300001E12,1.10099995E12,359.7624,459.3908,864.1537,127
8512162579,0.6193,0.5458,0.5644,1.53400008E14,1.50799993E14,385.1125,461.8724,864.6116,17390
8512162587,0.7265,-0.2123,0.6535,1.05800001E12,1.04900002E12,367.5422,470.3476,860.3702,121
8512162588,0.3072,-0.3266,0.8938,1.171E12,1.14500003E12,383.1294,466.4035,865.4261,132
8512162590,-0.646,0.5508,0.5285,7.5449998E11,7.4580001E11,333.3171,472.351,853.5935,86
8512162597,0.9414,0.132,0.3105,1.59600004E12,1.57800006E12,369.1194,475.0111,860.4506,182
8512162598,-0.6531,0.7517,0.0916,2.16800002E11,2.16800002E11,376.0517,471.9543,864.3336,25
8512162601,-0.0598,0.7079,0.7038,2.22899995E12,7.8050001E11,336.455,481.0151,852.2387,90
8512162602,0.732,0.6588,-0.1736,3.72900004E11,3.72900004E11,348.2431,480.8738,855.8614,43
8512162610,0.2815,-0.2828,0.9169,1.23100004E12,1.22300006E12,345.9024,484.3198,854.7128,141
8512162611,-0.2125,-0.066,0.9749,2.94799999E11,2.94799999E11,386.9204,474.6869,862.6638,34
8512162612,-0.1849,0.6836,0.7061,2.30700011E12,8.4990001E11,390.8192,481.2757,854.9739,98
8512162615,0.1277,0.8685,-0.479,3.69400008E12,3.66E12,371.1709,478.2433,862.3081,422
8512162620,0.8779,-0.4632,-0.1215,6.2440001E11,5.9839998E11,362.4584,487.9817,858.0863,69
8512162638,0.2515,0.0168,0.9677,5.46300002E11,5.29000006E11,375.1302,424.0869,856.0869,61
8512162652,-0.5247,0.0213,0.851,5.20300003E11,5.20300003E11,348.9619,422.8512,855.7878,60
8512162658,-0.0421,0.095,0.9946,2.51500003E11,2.51500003E11,387.0185,434.3702,860.4967,29
8512162666,0.9349,-0.0070,-0.3547,4.07600005E11,3.64200002E11,382.9911,445.0537,857.6217,42
8512162677,0.8493,-0.4413,0.2897,2.54100007E12,9.2789998E11,384.515,462.1526,864.2844,107
8512162682,0.6299,0.2401,-0.7386,6.8509997E11,6.8509997E11,348.3879,456.4369,855.0905,79
8512162683,0.2757,0.7289,-0.6266,3.68599997E12,3.66800011E12,395.7542,457.3406,862.5769,423
8512162687,-0.1884,-0.2971,0.9361,3.295E11,3.12200004E11,348.51,460.2492,856.2739,36
8512162688,0.88,-0.0432,0.473,2.42800001E11,2.42800001E11,350.631,457.4584,856.8679,28
8512162689,0.7846,0.4357,0.4411,7.3709997E11,7.0239997E11,363.2731,456.995,865.573,81
8512162694,-0.1923,0.731,0.6548,3.20900006E11,1.73399998E11,354.3659,461.393,862.6719,20
8512162695,0.1434,0.9038,-0.4033,1.73399998E11,1.73399998E11,359.8951,458.6218,864.5369,20
8512162696,0.4792,0.8482,0.2259,1.03199998E12,1.02299999E12,360.8098,458.6748,864.5159,118
8512162697,-0.3983,0.9144,0.0715,5.8970001E11,5.8970001E11,381.8149,460.0785,862.1379,68
8512162698,0.7483,-0.3763,0.5463,2.80099999E12,1.95100004E12,390.4313,462.0177,862.6923,225
8512162699,0.8087,0.5724,0.1354,2.94799999E11,2.688E11,390.2113,462.6048,863.0665,31
8512162700,0.812,0.3126,0.4928,4.16300007E11,3.81600006E11,391.5156,462.5173,865.7674,44
8512162701,0.9929,-0.0518,0.1072,2.29799992E12,5.46300002E11,392.2148,463.9057,868.3484,63
8512162706,0.7852,-0.5953,-0.1704,1.51800001E12,1.51800001E12,332.9639,465.0877,849.2392,175
8512162707,0.4992,0.3791,-0.7792,5.37700008E11,5.37700008E11,344.9802,464.4059,856.9814,62
8512162708,-0.2241,0.9095,-0.3501,1.422E12,1.41400002E12,377.8744,464.2079,863.7175,163
8512162709,-0.3133,0.7919,0.5242,5.37700008E11,3.64200002E11,385.1871,462.7202,866.3702,42
8512162713,0.5927,-0.1842,0.7841,2.42800001E11,2.42800001E11,340.4476,465.9043,855.312,28
8512162714,0.7762,0.0324,-0.6296,6.8509997E11,5.8099997E11,353.9518,461.825,859.685,67
8512162723,0.8128,0.4064,0.4175,2.18499999E12,2.09000006E12,391.0026,466.3885,863.519,241
8512162735,0.1753,0.1237,0.9767,5.4460002E12,5.3770002E12,336.4727,480.8157,852.1033,620
8512162736,0.2337,0.1141,0.9656,5.88E12,5.3249998E12,393.2125,470.0202,857.8376,614
8512162739,-0.1508,0.0877,0.9847,6.5039997E11,6.5039997E11,346.7867,485.0216,855.7382,75
8512162740,0.5434,0.8388,-0.0343,1.63900005E12,1.63900005E12,356.4705,486.5006,861.3482,189
8512162746,0.9782,-0.1866,0.0916,4.59600003E11,4.59600003E11,377.3926,477.1918,864.048,53
8512162750,0.7241,-0.6462,0.2409,2.51500003E11,2.51500003E11,334.6134,493.0767,854.2595,29
8512162751,0.9591,-0.0668,-0.2749,2.42800001E11,2.42800001E11,363.6741,486.2612,859.5696,28
8512162752,-0.2639,0.8443,0.4664,8.2379997E11,8.2379997E11,365.1754,484.8969,859.4929,95
8512162753,0.3046,-0.4165,0.8566,3.20900006E11,3.20900006E11,397.417,481.1774,858.7361,37
8512162781,0.9477,-0.2658,-0.1767,3.16500004E12,2.99199994E12,375.5678,424.9664,856.7764,345
8512162785,-0.2496,0.9598,0.1283,1.80400003E12,1.58699998E12,375.7566,430.2334,858.5142,183
8512162789,0.424,0.8982,0.1158,2.86200005E11,2.86200005E11,395.3453,432.8827,859.5457,33
8512162793,-0.2531,0.8107,0.528,4.33600004E11,3.64200002E11,375.0824,431.0531,856.5692,42
8512162794,0.7517,0.6463,0.131,1.18800004E12,1.15300001E12,387.7478,431.8263,860.5541,133
8512162798,0.6571,-0.6892,0.3054,1.07499998E12,1.07499998E12,380.8205,431.1016,860.2601,124
8512162801,-0.6724,0.5596,0.4845,2.081E11,2.081E11,366.1546,437.1256,864.3192,24
8512162802,0.2019,-0.6651,0.719,1.59400004E13,2.84399999E12,374.3389,431.754,857.4587,328
8512162803,-0.3844,0.8495,-0.3614,2.30700011E12,2.07300002E12,376.3015,431.3091,859.827,239
8512162811,-0.2557,0.9474,0.1927,1.59600004E12,1.50000003E12,372.807,445.5917,865.1934,173
8512162814,-0.1476,0.0561,0.9874,2.77500002E11,2.688E11,373.2125,442.6556,863.5469,31
8512162815,0.0089,0.9311,-0.3647,8.8280001E12,7.7879999E12,385.0178,457.9793,860.9756,898
8512162822,0.6919,-0.0363,0.7211,3.03500001E11,2.77500002E11,384.7467,460.1187,862.4292,32
8512162823,0.4278,-0.6597,0.6179,7.3709997E11,7.2850001E11,396.0322,456.6252,862.158,84
8512162825,0.7548,-0.2522,0.6055,5.11700009E11,5.11700009E11,357.4236,453.5219,859.8036,59
8512162826,0.0238,0.7055,0.7083,5.8099997E11,5.8099997E11,364.7758,451.4743,864.1582,67
8512162827,-0.0213,-0.0471,0.9987,4.51000009E11,4.51000009E11,365.1883,455.3015,867.1168,52
8512162828,-0.5225,0.7649,0.3768,6.9380001E11,6.9380001E11,365.8072,452.0218,866.2733,80
8512162829,0.8232,0.3537,0.4442,2.37000007E13,9.5390001E11,385.1293,462.1203,865.1671,110
8512162832,0.3338,0.7318,0.5941,9.5390001E11,9.1920001E11,351.2144,461.2564,859.1755,106
8512162833,0.6979,0.6613,0.2751,3.26100006E12,3.19999993E12,358.2475,459.9849,863.4888,369
8512162839,0.5524,0.8138,-0.1807,5.46300002E11,5.37700008E11,357.5137,461.2809,862.1497,62
8512162840,0.6758,0.5992,0.4292,3.24299994E12,2.02900007E12,380.8903,466.8061,860.764,234
8512162850,0.342,0.4388,0.831,4.24900002E11,4.16300007E11,338.5208,471.4659,853.1588,48
8512162851,0.6204,-0.7457,0.2432,2.94799999E11,2.94799999E11,378.884,468.8639,868.0517,34
8512162852,0.8933,0.0548,0.446,2.081E11,2.081E11,399.1187,468.0113,863.1888,24
8512162858,0.6498,0.3068,0.6954,2.62799989E12,2.60199993E12,355.2915,473.7827,861.4872,300
8512162859,-0.7003,0.4809,0.5275,1.75999995E12,1.71699995E12,376.2386,471.4414,867.901,198
8512162860,0.6826,0.4435,0.5809,3.38200003E11,3.20900006E11,389.907,465.4454,865.2683,37
8512162862,-0.2388,-0.0808,0.9677,4.16300007E11,4.16300007E11,348.4607,476.6137,857.5266,48
8512162863,0.8813,-0.4632,0.0938,4.33600004E11,4.33600004E11,353.0956,476.5355,858.8992,50
8512162864,-0.3322,0.9423,-0.0408,9.5220002E12,9.3570004E12,375.7509,471.4774,866.2286,1079
8512162871,0.595,0.3493,-0.7239,7.6320001E11,7.6320001E11,352.8935,478.8137,856.7863,88
8512162872,0.8388,-0.5336,0.1081,1.20500005E13,5.8099997E11,384.8112,468.0723,873.7385,67
8512162878,0.9352,-0.3025,0.1843,3.90200001E11,3.72900004E11,385.3666,469.2214,870.2615,43
8512162879,-0.1578,-0.3536,0.922,1.99499999E12,1.91600001E12,385.425,470.1971,868.3815,221
8512162886,0.6037,0.6723,0.4284,2.081E11,2.081E11,340.9526,486.4825,856.1438,24
8512162887,0.4218,0.7487,-0.5114,4.42300006E11,4.42300006E11,377.5603,476.511,865.3224,51
8512162892,-0.135,0.9311,-0.3389,2.94799999E11,2.77500002E11,389.3294,483.1646,854.7613,32
8512162918,0.7562,0.5165,0.4017,8.9929999E12,8.9499999E12,381.2035,420.4195,856.3345,1032
8512162919,0.9313,0.0065,0.3641,1.04900002E12,1.00600001E12,380.443,421.2554,856.8481,116
8512162926,-0.6226,0.5183,0.5863,1.10099995E12,8.9319997E11,369.7161,420.7152,855.7719,103
8512162928,0.6918,0.0262,0.7216,3.99800009E12,9.2789998E11,377.0402,429.9705,858.823,107
8512162929,0.5718,0.8204,-0.0034,2.51500003E11,2.42800001E11,388.0467,426.7481,862.4673,28
8512162932,0.7477,0.0797,0.6593,5.1340001E12,5.0300002E12,354.6223,425.0478,861.0899,580
8512162933,0.9529,-0.0196,-0.3025,9.9729998E11,9.9729998E11,365.4131,420.6613,858.7633,115
8512162934,0.6249,0.584,-0.5181,4.51000009E11,4.42300006E11,367.4621,425.4532,859.403,51
8512162935,-0.2737,0.8939,-0.355,1.22300006E12,1.04099997E12,385.5645,432.4906,861.1155,120
8512162942,0.0391,0.8069,0.5894,2.86200005E11,2.86200005E11,334.941,430.1544,854.4387,33
8512162943,-0.1592,-0.1433,0.9768,5.29000006E11,5.29000006E11,365.7452,433.2749,863.4025,61
8512162947,0.7055,-0.2434,0.6656,6.6779998E11,6.417E11,389.7782,439.3852,860.072,74
8512162951,-0.6095,0.7129,0.3469,9.1920001E11,8.5849997E11,366.1942,443.9467,869.361,99
8512162952,0.4145,-0.3191,0.8523,3.72900004E11,3.72900004E11,367.0818,441.5362,867.2786,43
8512162953,-0.4327,0.889,-0.1499,3.12200004E11,3.12200004E11,388.949,443.8077,859.7053,36
8512162959,-0.7741,0.3674,0.5155,1.48299999E12,5.20300003E11,345.921,451.2791,853.1395,60
8512162960,0.2227,0.8737,-0.4326,1.36199995E12,1.36199995E12,373.3907,448.7042,866.5278,157
8512162961,0.353,-0.0704,0.933,5.8099997E11,5.6369997E11,389.7654,460.9655,860.4353,65
8512162964,0.8783,-0.4703,-0.0857,4.07600005E11,4.07600005E11,397.8276,455.0965,864.5982,47
8512162965,0.8394,-0.5226,-0.149,4.07600005E11,4.07600005E11,399.4674,453.0238,865.9168,47
8512162966,0.8848,0.4049,0.2306,2.60200006E11,2.60200006E11,358.823,459.8636,863.61,30
8512162967,0.159,0.9691,0.1887,7.3709997E11,7.2850001E11,369.9791,456.5134,867.4407,84
8512162968,-0.212,-0.4632,0.8605,2.51500003E11,2.25500004E11,383.4147,459.7912,864.6351,26
8512162969,0.1105,0.6499,0.752,1.91600001E12,1.90800003E12,386.7648,462.0636,863.848,220
8512162975,-0.2968,0.5171,0.8028,2.97400009E12,6.417E11,383.5037,468.5923,873.6556,74
8512162976,-0.0924,0.8496,-0.5193,1.82100001E11,1.73399998E11,391.4524,464.7231,868.0583,20
8512162980,0.6454,-0.0573,0.7617,2.19400005E12,2.19400005E12,334.3987,472.3085,854.2395,253
8512162981,0.8784,0.3897,0.2766,1.90800003E11,1.90800003E11,348.1913,466.5734,858.175,22
8512162982,0.5206,-0.147,0.8411,4.4749999E12,4.33600004E11,377.3557,468.7871,871.2514,50
8512162983,-0.5622,0.0106,0.8269,3.16500004E12,2.94000001E12,377.9069,469.0042,870.4054,339
8512162984,0.5654,-0.1198,0.8161,9.3660001E11,9.2789998E11,381.929,466.9632,864.8472,107
8512162986,0.9348,-0.1989,0.2943,3.12200004E11,3.12200004E11,347.202,475.3628,857.6647,36
8512162987,-0.2316,0.1545,0.9605,6.417E11,5.11700009E11,370.9171,473.4058,865.2097,59
8512162988,-0.1411,0.1408,0.9799,1.73399998E12,1.70800002E12,383.8181,467.6181,869.4633,197
8512162993,0.6116,0.6073,0.507,2.51500003E11,2.51500003E11,375.1561,471.8174,864.5016,29
8512162998,0.7662,0.3564,0.5346,2.16800002E11,1.99500005E11,370.915,474.7887,861.9912,23
8512162999,-0.1988,-0.0434,0.9791,5.0119998E12,4.9599999E12,390.3376,475.1816,859.9263,572
8512163003,-0.2815,0.9266,0.2492,1.73399998E11,1.64800004E11,391.2141,477.4108,856.65,19
8512163004,-0.1454,-0.0736,0.9866,4.9689998E12,9.1920001E11,391.7143,480.2736,853.6311,106
8512163009,0.6466,-0.686,0.3336,6.8509997E11,6.8509997E11,354.5278,488.699,860.6675,79
8512163010,0.9445,0.149,-0.2928,5.03000007E11,3.98900003E11,391.8294,478.426,854.7035,46
8512163014,0.0037,0.983,0.1833,2.081E11,2.081E11,370.4621,477.3763,862.0284,24
8512163015,0.9597,0.0586,-0.275,2.16800002E11,1.82100001E11,384.8254,485.4628,859.6588,21
8512163032,0.3986,0.9159,-0.0471,2.53199988E12,8.2379997E11,374.5446,422.5697,855.9249,95
8512163033,0.3095,0.9509,-0.0073,8.3690002E12,7.8569999E12,374.5384,422.7335,855.9413,906
8512163039,0.7177,0.282,-0.6367,5.7240001E11,5.7240001E11,376.6097,429.1561,856.9174,66
8512163040,0.7028,0.5212,-0.4842,1.47400006E12,1.33599999E12,380.1013,429.8409,861.7476,154
8512163041,0.9758,-0.2189,0.0022,2.15900003E12,2.06399996E12,381.9252,430.018,862.86,238
8512163042,0.1513,0.7498,-0.6441,3.20900006E11,3.12200004E11,387.8523,426.7291,862.5737,36
8512163059,-0.5391,0.7942,0.2804,1.38800005E13,2.52400003E12,374.978,431.3118,856.5865,291
8512163060,-0.1938,-0.1843,0.9636,5.20300003E11,5.11700009E11,397.7798,438.054,861.3991,59
8512163063,0.8685,0.3061,-0.39,3.09600007E12,3.09600007E12,390.523,439.6243,860.3599,357
8512163072,-0.1129,0.9057,0.4085,3.07900003E12,2.98300001E12,379.8617,453.5924,862.6972,344
8512163074,0.3216,-0.0178,0.9467,4.51000009E11,4.51000009E11,376.3476,452.8454,866.1168,52
8512163075,0.2468,-0.5189,0.8185,9.8260002E12,5.6369997E11,392.3998,458.3358,858.9366,65
8512163077,0.3876,0.7421,-0.5469,1.99500005E11,1.99500005E11,341.5926,453.7305,853.0658,23
8512163078,-0.0662,0.9883,-0.137,2.688E11,2.688E11,353.725,452.5439,858.1142,31
8512163079,0.4259,-0.3072,0.851,2.081E11,2.081E11,352.9148,454.0947,858.0896,24
8512163080,0.2618,-0.3456,0.9011,5.7240001E11,5.37700008E11,393.7103,457.982,860.1514,62
8512163081,0.8578,-0.2614,0.4424,1.23999997E12,1.23999997E12,399.1732,454.5992,864.9976,143
8512163083,-0.6153,0.7098,0.3429,1.53500005E12,1.47400006E12,363.4114,456.7529,865.7362,170
8512163084,0.415,0.8768,-0.243,5.533E12,3.20900006E11,392.1307,463.2764,865.421,37
